,Actual,RF,KNN,LR,Logistic Regression,Random Forest
22367,0,0,0.0,0,0.0780635249552843,0.04281929838455621
42954,1,0,1.0,1,0.5114413569121259,0.3843602579624179
43019,1,1,0.3333333333333333,1,0.6498518210065869,0.5269179424442553
31252,0,0,0.0,0,0.026780559585901927,0.04323105691855201
40187,0,0,0.6666666666666666,1,0.6343423260131824,0.39877821923351653
33694,0,0,0.0,0,0.06618169219941529,0.1825724384343995
10343,0,0,0.3333333333333333,0,0.10550594723497682,0.06743394974835985
41267,0,0,0.3333333333333333,0,0.07537790789520718,0.06094061088252888
14832,1,0,1.0,0,0.326282266486631,0.36652555676503334
3555,0,0,0.0,0,0.013488014339729688,0.028757476426511903
25011,0,0,0.0,0,0.28337936832305793,0.121769463570624
42447,1,0,0.0,0,0.18516626214578763,0.2389457896628692
9058,0,0,0.0,0,0.2254135307007219,0.12309461375107268
10491,0,0,0.0,0,0.06056335964957034,0.04171814773538481
37918,0,0,0.0,0,0.06997027266080032,0.043876432683594334
7678,0,0,0.0,0,0.07634990766272426,0.06317075301753146
35451,0,0,0.0,0,0.06238418939855884,0.04519902380774289
13588,0,0,0.0,0,0.17059410380497353,0.11184073965274881
39320,0,0,0.0,0,0.04764344530933863,0.0661948033527714
3923,0,0,0.6666666666666666,0,0.2720351274186312,0.3283231971386291
15516,0,0,0.0,0,0.015179509904429497,0.021855112563879453
29853,1,0,0.0,0,0.025795882188601096,0.03658115948531039
32961,0,0,0.0,0,0.10236329431305241,0.04942184984413774
853,0,0,0.6666666666666666,1,0.8684443349777833,0.42054961973897487
12141,0,0,0.0,0,0.007203354184718421,0.027385139278421917
43700,1,1,1.0,0,0.4319966942562916,0.5185011785179156
21565,0,0,0.0,0,0.14291419411182577,0.0823880462234043
27968,0,0,0.3333333333333333,0,0.400180066205176,0.43375326679746495
7360,0,0,0.0,0,0.021718454614813084,0.02174509384667197
19452,0,0,0.0,0,0.07127192575896177,0.04070551070120453
884,0,0,0.0,0,0.041503983080340104,0.03667649029459982
26903,0,0,0.0,0,0.021029101471012696,0.03599746337282317
21093,0,0,0.0,0,0.04619554174839146,0.03577479624916281
17962,0,0,0.0,0,0.0005476517943092214,0.018585963654171846
17208,0,0,0.0,0,0.025091942141907103,0.035250830545784984
44980,0,1,0.6666666666666666,1,0.7934265853474958,0.7905689004831944
17768,0,0,0.0,0,0.025111461937372844,0.028393863444637516
5923,0,0,0.0,0,0.02747019572341913,0.022552102768079417
34203,0,0,0.0,0,0.030489558233012148,0.04198386539736973
41894,1,0,0.3333333333333333,0,0.21383218965852668,0.3607702071348916
31970,0,0,0.0,0,0.38635092320226305,0.20931029173748097
6394,0,0,0.0,0,0.019931302520690124,0.019622569825424103
30070,0,0,0.0,0,0.1383740330801608,0.08170973766470103
43064,1,1,0.6666666666666666,1,0.778445894307039,0.6909630087652973
3931,0,0,0.0,0,0.04185039568983011,0.044748256424740215
33884,1,1,0.3333333333333333,1,0.6732407547477158,0.6266215584280826
429,0,0,0.0,0,0.033386036457280555,0.0245934530049047
32403,0,0,0.3333333333333333,0,0.4590063598124403,0.43431532526405686
23454,0,0,0.0,0,0.09111764117999617,0.08531566121784148
15375,0,0,0.0,0,0.06983429483334334,0.05106040667643729
13433,0,0,0.0,0,0.10132616228641311,0.07932394523639892
44049,1,1,0.6666666666666666,1,0.5245026142721919,0.7027129044519494
28240,0,0,0.3333333333333333,0,0.05900611925498981,0.10163933306622862
34948,0,0,0.0,0,0.019540600322720595,0.021720295846409738
43894,1,0,0.0,0,0.1276231555611618,0.08263172154852359
6703,0,0,0.0,0,0.022216219575326403,0.02910016182940476
1121,0,0,0.3333333333333333,0,0.4522132405371978,0.4152643287768602
41033,0,0,0.3333333333333333,0,0.1000003633931544,0.21308009453009868
9270,0,0,0.0,0,0.15580576469464266,0.09194313873377843
24185,0,0,0.0,0,0.03169193253303128,0.02782764917633
16084,0,0,0.0,0,0.08021425904132987,0.07565959562637174
18714,0,0,0.0,0,0.007094462298458653,0.020702498873485166
10406,0,0,0.0,0,0.07554073902993153,0.08236730885626427
1703,0,0,0.0,0,0.0687234729342546,0.04949586921567217
4543,0,0,0.0,0,0.11692113342996516,0.08506977472158798
44758,0,0,1.0,0,0.38012613873961787,0.32294455792654847
40879,1,0,0.6666666666666666,0,0.23890300603589346,0.44081934833396075
20610,0,0,0.0,0,0.0714527669397054,0.04043796671129599
44687,1,0,0.3333333333333333,0,0.15388619189878927,0.3974149576541064
44891,1,1,0.3333333333333333,0,0.47037257402182375,0.7378683056370386
15129,0,0,0.0,0,0.1352809790182443,0.09429536270507596
9737,0,0,0.0,0,0.2736797995609413,0.13501393276584764
29121,0,0,0.0,0,0.026486104215324623,0.040987793796552034
27466,0,0,0.0,0,0.021880725458686343,0.021906760765617483
14277,0,0,0.0,0,0.0746310238565741,0.062509280108927
28157,0,0,0.3333333333333333,0,0.07491142260507151,0.058759070015680474
39775,1,0,0.3333333333333333,0,0.1059638966380115,0.11598355616547953
28385,0,0,0.0,0,0.11659026942211657,0.22315757305632872
9398,0,0,0.0,0,0.06293662612168577,0.052212953829647205
2111,0,0,0.0,0,0.026983420047330967,0.02836170778464111
10999,0,0,0.0,0,0.07034919519420979,0.06547210967010693
26953,0,0,0.0,0,0.06707949011610075,0.06407048759018345
2885,0,0,0.0,0,0.10229063129616621,0.07773126695636759
10927,0,0,0.0,0,0.147497087906098,0.09394729443393685
25072,0,0,0.0,0,0.02265213175064675,0.03148648759146099
26003,0,0,0.0,0,0.08780900153298093,0.04238962160023212
949,0,0,0.0,0,0.034940811266860536,0.03507335974704508
25134,0,0,0.0,0,0.04166879295600124,0.03839621110883578
36401,0,0,0.0,0,0.02543500857836197,0.031792949313599855
16174,0,0,0.0,0,0.0973067366285263,0.06070916427643598
10873,0,0,0.0,0,0.07216814201086366,0.05768031975903123
27442,0,0,0.0,0,0.014896898225921109,0.025333761879085277
22823,0,0,0.0,0,0.009829602921132729,0.024341835148618846
27545,0,0,0.0,0,0.016621637667884454,0.024011589373208513
34588,0,0,0.0,0,0.03123075786539078,0.033056165662446645
10575,0,0,0.0,0,0.031310657454964086,0.034477508039200175
17228,1,0,0.0,0,0.13913730977627503,0.303500747811307
9025,1,0,0.3333333333333333,1,0.5649406955275595,0.38233598398480867
33553,0,0,0.0,0,0.036599578635058715,0.06662617079236799
6757,0,0,0.0,0,0.11276041911500599,0.08242785608103663
7609,0,0,0.0,0,0.027774016923820886,0.02568266554301576
44161,0,0,0.0,0,0.052715885939252916,0.08956436640653348
21544,0,0,0.3333333333333333,0,0.07488460131736781,0.037931476973463676
37757,0,0,0.0,0,0.11956552987019271,0.07885488681345132
35682,0,0,0.0,0,0.09313607327570575,0.09772221102984664
18859,0,0,0.0,0,0.060623928071286914,0.0644742436570922
44390,1,0,0.0,0,0.08313951375174918,0.3323954547758314
564,0,0,0.0,0,0.013182184775104386,0.022498177553669663
33940,0,0,0.3333333333333333,0,0.07816402704856873,0.18320121692109964
2191,0,0,0.0,0,0.01940312567516572,0.020653953837714952
38608,0,0,0.0,0,0.021519426435976523,0.03096160270312349
39202,0,0,0.0,0,0.017866151177009407,0.028614176455486414
13941,0,0,0.3333333333333333,0,0.02236404910021916,0.034073378458403136
21585,0,0,0.0,0,0.05856461470252966,0.04887366349821731
31617,0,1,0.3333333333333333,1,0.9266662061048888,0.5785373548636464
38465,0,0,0.0,0,0.0338176598063253,0.040598057531809756
28764,0,0,0.0,0,0.07097430763077411,0.056820343277944475
11238,0,0,0.0,0,0.022936164828919785,0.0472467533277942
18314,0,0,0.0,0,0.017698751436002608,0.03938249544389249
399,0,0,0.0,0,0.022573712421003905,0.023609676565381647
4503,0,0,0.0,0,0.01988469385578593,0.026753967013110592
43887,0,0,0.6666666666666666,0,0.08723097628014718,0.16139038103407868
37247,1,0,1.0,0,0.40338348972351895,0.4046081697734794
2644,0,0,0.0,0,0.010358646234953814,0.02038746186493162
34300,0,0,0.0,0,0.033768814794638335,0.04173502153723331
7336,0,0,0.0,0,0.023721948755185154,0.02443313271279818
29895,1,0,0.6666666666666666,1,0.9330109840546524,0.44964601457711734
20479,0,0,0.0,0,0.033650763367901265,0.03425003099543945
25606,0,0,0.0,0,0.02146317663991361,0.033651468968758036
2360,0,0,0.0,0,0.017763465411493123,0.022985032987874146
8777,0,0,0.0,0,0.010642331547598876,0.03248597521399858
9501,0,0,0.0,0,0.15361308804335083,0.10077376783463972
44188,1,0,1.0,1,0.5194968196596612,0.2817597778825765
4277,0,0,0.0,0,0.022229762228901728,0.02406691122059015
20283,0,0,0.0,0,0.05747279279608868,0.03718838697928905
16337,0,0,0.0,0,0.10594594777971061,0.0710383171779803
3434,0,0,0.0,0,0.0431186957892577,0.04318933750485415
45123,0,0,0.0,0,0.11914202298551445,0.4780851694350482
2874,0,0,0.0,0,0.01391207413248552,0.027099813303660555
42211,0,0,0.0,0,0.13878219348239137,0.12376286054394336
14313,0,0,0.0,0,0.08443753300882226,0.06932132450707905
43184,1,0,0.3333333333333333,0,0.33848461800626223,0.2732869605933325
11034,0,0,0.0,0,0.19972004142870553,0.1276687032345946
1232,0,0,0.0,0,0.020166568230578465,0.021983165990492673
18396,0,0,0.0,0,0.018891194592924026,0.02574222201530146
41614,1,1,0.3333333333333333,0,0.43249927651137177,0.6839822699154872
6942,0,0,0.0,0,0.03957495684399186,0.03708480524502104
36720,0,0,0.0,0,0.02066512013308552,0.028375797953827504
14773,0,0,0.0,0,0.11110315987975422,0.05058001428669951
28617,0,0,0.0,0,0.15543342188456338,0.06520484837553278
5841,0,0,0.3333333333333333,0,0.0657990801333679,0.041131737965818156
14238,0,0,0.3333333333333333,0,0.06479132056308562,0.041436471854183
24206,0,0,0.0,0,0.2932664070811983,0.19770273391650564
30141,1,0,0.3333333333333333,1,0.5912179351411692,0.48859052109287876
6623,0,0,0.3333333333333333,0,0.05225265626241303,0.07585489149800932
20292,0,0,0.0,0,0.043266542988814854,0.04719948041376171
16214,0,0,0.0,0,0.03515209886208645,0.03703554508227594
4243,0,0,0.0,0,0.027733019362773725,0.022998685854345058
44104,0,0,0.3333333333333333,0,0.11346040533994134,0.23439248457732448
43178,1,0,0.3333333333333333,0,0.4955472504447352,0.4139120111263669
45179,0,0,0.6666666666666666,0,0.15928478920522607,0.2452937429602961
39823,1,0,1.0,0,0.49809982062193375,0.48712185888032866
28520,0,0,0.0,0,0.026269408850954128,0.02850562990151067
36950,0,0,0.0,0,0.1277442434369884,0.12307406145731704
30812,0,0,0.0,0,0.031135889708023,0.04339338439975548
9225,0,0,0.0,0,0.14955609285079097,0.08797587270842863
9911,0,0,0.0,0,0.04230566960546739,0.03701989066153676
19263,0,0,0.0,0,0.0708697101128644,0.042047421088866443
40030,0,0,0.0,0,0.0802676739315621,0.1672319261362684
31377,1,0,0.0,0,0.036695082887897953,0.04186851026912868
20935,1,0,0.3333333333333333,0,0.352325165117916,0.4792646911033563
13577,0,0,0.0,0,0.03761907258057096,0.032930159362765464
16470,1,1,0.6666666666666666,1,0.803090935708129,0.5008895535135536
27436,1,0,0.0,0,0.2343450621141361,0.25430211754277027
31974,0,0,0.0,0,0.029191491628895568,0.06437944844093843
38237,1,0,0.3333333333333333,0,0.342204610444286,0.40021433352144425
11852,0,0,0.0,0,0.21437958874798596,0.3080762714141772
32108,0,0,0.0,0,0.05557100682664682,0.05755059275301944
31700,0,0,0.0,0,0.04022898332793831,0.048467569341131556
10665,0,0,0.0,0,0.08413782266574574,0.09082225976038431
20419,0,0,0.0,0,0.06974599338845251,0.042598182227314645
30162,0,0,0.0,0,0.02500582405563891,0.035880458344497435
39510,1,0,0.0,0,0.33246963000979024,0.25151308228652935
2582,0,0,0.0,0,0.02290417392754441,0.021987002040358368
35831,0,0,0.0,0,0.06747450818931101,0.06424205594897056
13759,1,0,0.0,0,0.04063866923060485,0.03532579346008657
24339,0,0,0.0,0,0.08405412803530649,0.059661025535058476
8406,0,0,0.0,0,0.024587084169037127,0.04239673729662162
39715,0,0,0.6666666666666666,0,0.34259004102661006,0.3125102048358563
27217,0,0,0.3333333333333333,0,0.2290819371001505,0.3633106011583225
14680,0,0,0.0,0,0.0375743221995392,0.050420568331213035
11753,0,0,0.0,0,0.04894408218820152,0.03948082383602175
32896,0,0,0.0,0,0.04458606804477123,0.07894224055462315
33486,0,0,0.0,0,0.030095375599104298,0.0420751050767617
26565,1,0,0.3333333333333333,0,0.4350009976971631,0.4182442355475478
24946,0,0,0.0,0,0.03075834102864897,0.024781540585386484
34672,0,0,0.0,0,0.025522479164696327,0.023255548809663847
35877,0,0,0.0,0,0.015287135436295547,0.020905242753893213
36354,0,0,0.0,0,0.024745096887928975,0.02290111887019178
35793,0,0,0.0,0,0.044917237075180604,0.0440729182671527
21016,0,0,0.0,0,0.08103282256134878,0.05759642194436354
26405,0,0,0.0,0,0.10593709070342797,0.14895132482739992
20783,0,0,0.0,0,0.05787133938546554,0.0404817089915263
41391,1,0,0.3333333333333333,0,0.05267426653114872,0.12473042496126031
35812,0,0,0.0,0,0.027963063433501453,0.02718898418883697
5034,1,0,0.3333333333333333,1,0.9645963707527526,0.43094064753624706
25865,0,0,0.0,0,0.10295542372873369,0.04910248188049829
22786,0,0,0.0,0,0.040418814524707136,0.04153212638428379
454,0,0,0.0,0,0.01647647229181964,0.023218583308048723
44575,1,1,0.6666666666666666,1,0.5973882867453965,0.7092598295033928
11449,0,0,0.0,0,0.01588572085615238,0.024083238494301558
23012,0,0,0.0,0,0.06927352354715674,0.040815440872903244
33395,0,0,0.0,0,0.07008004692366865,0.037435305114624014
5576,0,0,0.0,0,0.0522237848475178,0.04604760881618866
15809,0,0,0.0,0,0.021770890657059516,0.03305970227936535
23841,0,0,0.0,0,0.04270781637274384,0.03424872120412377
3263,0,0,0.0,0,0.030520609326185336,0.030574163641184603
9545,0,0,0.0,0,0.01374966820789333,0.03288626909585937
21629,0,0,0.0,0,0.16709597017765013,0.1007088050016305
1736,0,0,0.0,0,0.024731558627440663,0.022877103877728726
26050,0,0,0.6666666666666666,1,0.8160922700083905,0.4568507925553621
25572,0,0,0.0,0,0.04816635511978007,0.06127126049353673
13946,0,0,0.0,0,0.04399632847982038,0.03633147340066587
7656,0,0,0.0,0,0.00810492220675054,0.020096367313816664
24523,0,0,0.0,0,0.02602463731013164,0.03399249071959922
24683,0,0,0.0,0,0.02152869367630493,0.022164814743915864
41937,1,1,1.0,1,0.7719090108595971,0.8048395095667148
43721,1,1,1.0,1,0.9846406492180205,0.7705231070548929
26317,0,0,0.0,0,0.02760472100282315,0.03135842856799791
5987,0,0,0.0,0,0.03566213763415329,0.029708789958024066
1131,0,0,0.0,0,0.18777313485904054,0.2916167832680887
6429,0,0,0.0,0,0.114495353478408,0.08231579576389583
10653,0,0,0.0,0,0.07610784876884698,0.054594434440713956
37919,1,0,0.3333333333333333,1,0.6736052785763834,0.4626533167621162
36120,0,0,0.0,0,0.17951513818024173,0.06885225579839901
15639,0,0,0.0,0,0.13902772636031382,0.10506845784854622
42228,1,0,0.3333333333333333,1,0.5476300559267777,0.2672625701777291
8628,1,0,0.6666666666666666,1,0.5828651947369324,0.4535445280383945
45055,1,1,0.6666666666666666,1,0.5774698196397049,0.7643818897951016
9480,0,0,0.0,0,0.033278545054861434,0.036844375466301635
29180,0,0,0.0,0,0.027440855651066826,0.055056727603245696
20699,0,0,0.0,0,0.06715387814315221,0.040515966381794534
6308,0,0,0.0,0,0.01784188659419012,0.02728542330671107
40134,0,0,0.0,0,0.11739450370393925,0.06123214063591399
16840,0,0,0.0,0,0.030758352125449608,0.03124826512811328
12351,0,0,0.0,0,0.017310827238298444,0.023307297611517702
14269,0,0,0.0,0,0.03365105963953117,0.035847796429921586
17542,0,0,0.0,0,0.05398165137315754,0.03869442600717509
28944,0,0,0.6666666666666666,0,0.15596673218829302,0.11701328843403044
13094,0,0,0.0,0,0.04660445543840532,0.06047697819422754
10476,0,0,0.0,0,0.024622666236421953,0.033641042275088705
10963,0,0,0.0,0,0.015622048767276905,0.02452502936607288
32054,0,0,0.0,0,0.03490596939863009,0.050326070485099246
12793,0,0,0.0,0,0.09685692344441571,0.07210777188686214
40086,1,0,0.0,0,0.05050013786448008,0.03678804496632895
27318,0,0,0.0,0,0.09684047952144456,0.054370629691399455
27338,0,0,0.0,0,0.1550761570208991,0.19467464390009082
15800,0,0,0.0,0,0.12667786839631404,0.08645183152962173
216,0,0,0.3333333333333333,0,0.1326629917125713,0.07933724279163455
24179,1,0,0.0,0,0.10420247437031958,0.06747304378488952
24626,0,0,0.0,0,0.01965325289888872,0.03295699722913939
22590,0,0,0.0,0,0.035721090410893504,0.09793082213744422
18957,0,0,0.0,0,0.08463862576969759,0.056566039583984026
24554,0,0,0.0,0,0.02769520169104522,0.041876115912059836
21599,0,0,0.0,0,0.06582966438593053,0.040047290682363984
22716,0,0,0.0,0,0.07084945202138102,0.05197347469356083
12223,0,0,0.0,0,0.013383707661207257,0.025196871644302756
13744,0,0,0.0,0,0.08277102734331623,0.05108156883765003
17598,0,0,0.0,0,0.03034317541024896,0.045703211205982454
42007,1,0,0.3333333333333333,0,0.2532699638235133,0.37041303007102194
6014,0,0,0.0,0,0.0384578072224665,0.03240071304439882
7892,0,0,0.0,0,0.005300915834875207,0.02123991440923604
35207,0,0,0.0,0,0.025172915307829464,0.029388933747445556
3418,0,0,0.0,0,0.020375481518953024,0.02303242885480015
27866,0,0,0.0,0,0.11322640263929319,0.08417582229857473
11905,0,0,0.0,0,0.038038763258723476,0.049211907809769175
27034,0,0,0.3333333333333333,0,0.20654376519947362,0.12289342110917541
23593,0,0,0.0,0,0.05807857779772238,0.0366007219336526
14829,1,0,0.3333333333333333,0,0.10298243432285473,0.19826922028128238
6319,0,0,0.3333333333333333,0,0.057220249818790266,0.06460216196289065
31920,1,0,0.6666666666666666,0,0.1043875847669195,0.285461295407703
24023,0,0,0.0,0,0.05410473532402462,0.03405065648310389
3396,0,0,0.0,0,0.019200146878142692,0.03754232955944721
36549,0,0,0.0,0,0.02758437635275551,0.026955734631097315
26851,0,0,0.0,0,0.11137262077197954,0.0856229417790499
43066,1,1,0.6666666666666666,1,0.9663069603677934,0.7258238608431333
5564,0,0,0.0,0,0.022100990317602393,0.02766093500550204
19295,0,0,0.0,0,0.06357705427867791,0.03969522412122244
16294,0,0,0.0,0,0.0326720458374975,0.036128434723665406
41053,0,0,0.6666666666666666,0,0.19539682714447848,0.4223648048126113
13581,0,0,0.0,0,0.022380090800010386,0.030778499295237367
1219,0,0,0.0,0,0.05151954344090073,0.038512306429435164
13431,0,0,0.0,0,0.10220204255314512,0.07261086457098438
44308,0,0,0.3333333333333333,0,0.13268498566146056,0.2664494914499436
35807,0,0,0.0,0,0.021008695595912216,0.02261145280173137
17224,0,0,0.0,0,0.009925551702215577,0.02091697432786054
20938,0,0,0.3333333333333333,0,0.20272868378941133,0.11416239600013554
15785,0,0,0.0,0,0.01589800568564789,0.022971121460781663
16033,0,0,0.0,0,0.013139800720761513,0.02121782111397014
11500,0,0,0.0,0,0.07355307167504276,0.07301051784281772
18496,0,0,0.3333333333333333,0,0.23238226930265896,0.4189317066373587
40225,0,0,0.0,0,0.2856370379167007,0.12458657219980855
25337,0,0,0.0,0,0.024518405609361114,0.03261448184200841
39578,0,0,0.0,0,0.10246099905717926,0.15657071797336947
3715,0,0,0.0,0,0.03167836975436216,0.031897132320665385
40493,0,0,0.3333333333333333,0,0.44959771652003055,0.3523384020399297
39942,1,0,0.6666666666666666,0,0.13114366795534257,0.09785815037858231
3785,0,0,0.0,0,0.02122684936078353,0.03006336872791168
8358,0,0,0.0,0,0.05271652761089059,0.059945761499081665
39787,1,0,0.0,1,0.7792223167346473,0.4985904599828614
41418,1,0,0.3333333333333333,0,0.17619043794816397,0.39748919703664143
32147,0,0,0.0,0,0.09082564842354054,0.07385592023863183
29223,0,0,0.0,0,0.06354565395189157,0.047498430002652414
44100,0,0,0.3333333333333333,0,0.03530493356358884,0.21922728899854518
